login_timestamp,is_risky,source,platform,city,region,country,browser,user_agent,user_id,device_no
2020-09-28 14:44:49.137000+00:00,False,username_password,web,Spring Branch,Texas,US,,,2945,87
2020-10-08 22:16:21.199000+00:00,False,username_password,web,San Marcos,California,US,,,2946,87
2020-10-12 15:08:38.970000+00:00,False,username_password,web,Dallas,Texas,US,,,2947,87
2020-09-26 15:49:30.700000+00:00,False,username_password,web,Baton Rouge,Louisiana,US,,,2948,87
2020-10-09 18:42:03.211000+00:00,False,username_password,web,Charlotte,North Carolina,US,,,2949,87
2020-10-04 07:05:47.016000+00:00,False,username_password,native,Buffalo,New York,US,,,2950,87
2020-10-07 08:03:23.826000+00:00,False,username_password,web,Scarborough,North Yorkshire,GB,,,2951,87
2020-10-10 13:45:30.657000+00:00,False,username_password,web,Greenwich,Greenwich,GB,,,2952,87
2020-10-13 01:21:20.410000+00:00,False,username_password,web,Decatur,Illinois,US,,,2953,87
2020-10-13 02:16:48.719000+00:00,False,username_password,web,Stephenville,Texas,US,,,2954,87
2020-09-24 06:15:43.890000+00:00,False,username_password,web,Heinsberg,North Rhine-Westphalia,DE,,,2955,87
2020-10-08 19:54:12.429000+00:00,False,username_password,web,Goodyear,Arizona,US,,,2956,87
2020-09-29 02:30:16.450000+00:00,False,username_password,web,Elkhorn,Nebraska,US,,,2957,87
2020-09-30 02:32:56.369000+00:00,False,username_password,web,Denver,Colorado,US,,,2958,87
2020-10-07 00:45:43.830000+00:00,True,username_password,web,Oklahoma City,Oklahoma,US,,,2959,87
2020-09-25 03:27:58.722000+00:00,True,username_password,web,Cartersville,Georgia,US,,,2960,87
2020-10-13 01:25:25.707000+00:00,False,username_password,web,Greenwood Village,Colorado,US,,,2961,87
2020-10-05 16:43:52.761000+00:00,True,username_password,web,null,null,US,,,2962,87
2020-09-29 21:00:36.546000+00:00,True,username_password,web,St Louis,Missouri,US,,,2963,87
2020-10-08 20:15:51.207000+00:00,False,username_password,web,Greenwood Village,Colorado,US,,,2964,87
2020-10-07 18:14:00.954000+00:00,False,facebook_signin,web,Hamden,Connecticut,US,,,2965,87
2020-09-22 22:09:51.730000+00:00,False,username_password,web,Lafayette,Louisiana,US,,,2966,87
2020-10-02 01:57:09.783000+00:00,True,username_password,web,Dallas,Texas,US,,,2967,87
2020-09-22 12:25:30.094000+00:00,False,username_password,web,Brooklyn,New York,US,,,2968,87
2020-10-03 00:24:11.009000+00:00,False,username_password,web,null,California,US,,,2969,87
2020-09-24 02:54:52.753000+00:00,False,username_password,web,Atlanta,Georgia,US,,,2970,87
2020-10-03 11:54:29.904000+00:00,True,username_password,web,Fishers,Indiana,US,,,2971,87
2020-09-30 01:40:32.761000+00:00,False,username_password,web,Washington,Missouri,US,,,2972,87
2020-10-04 01:43:02.632000+00:00,False,username_password,web,Orlando,Florida,US,,,2973,87
2020-10-05 23:35:18.768000+00:00,True,username_password,web,null,null,US,,,2974,87
2020-10-04 23:12:32.777000+00:00,False,username_password,web,null,null,US,,,2975,87
2020-10-10 01:56:01.492000+00:00,True,username_password,web,Houston,Texas,US,,,2976,87
2020-09-23 22:07:10.505000+00:00,False,username_password,web,Livingston,New Jersey,US,,,2977,87
2020-10-05 00:50:34.420000+00:00,False,facebook_signin,web,Clemson,South Carolina,US,,,2978,87
2020-09-30 20:11:53.968000+00:00,False,username_password,web,Cape Coral,Florida,US,,,2979,87
2020-10-12 03:39:39.445000+00:00,False,username_password,web,Zurich,Zurich,CH,,,2980,87
2020-09-24 18:49:56.099000+00:00,False,username_password,web,Jacksonville,Florida,US,,,2981,87
2020-10-12 20:14:24.230000+00:00,False,username_password,web,New Haven,Connecticut,US,,,2982,87
2020-10-01 23:58:54.566000+00:00,True,username_password,web,Beijing,Beijing,CN,,,2983,87
2020-10-01 18:57:33.551000+00:00,False,username_password,web,West Topsham,Vermont,US,,,2984,87
2020-10-10 03:36:58.784000+00:00,False,username_password,web,Ogden,Utah,US,,,2985,87
2020-10-08 20:21:53.078000+00:00,False,username_password,web,null,null,LU,,,2986,87
2020-10-05 23:58:28.368000+00:00,False,username_password,web,null,North Carolina,US,,,2987,87
2020-10-14 20:37:56.906000+00:00,False,username_password,web,Sunnyvale,California,US,,,2988,87
2020-10-04 14:05:18.484000+00:00,False,username_password,web,Tampa,Florida,US,,,2989,87
2020-10-06 19:23:43.650000+00:00,False,username_password,web,Nashville,Tennessee,US,,,2990,87
2020-09-28 09:00:05.060000+00:00,False,username_password,web,Leeds,Leeds,GB,,,2729,87
2020-10-11 21:23:23.996000+00:00,False,username_password,web,Bellingham,Washington,US,,,2991,87
2020-09-29 01:48:21.813000+00:00,False,username_password,web,Dallas,Texas,US,,,2992,87
2020-10-13 08:39:56.494000+00:00,True,username_password,web,Balsall Common,Solihull,GB,,,2993,87
2020-10-06 15:38:12.326000+00:00,False,username_password,web,Queens,New York,US,,,2994,87
2020-10-02 12:30:56.101000+00:00,False,username_password,web,London,England,GB,,,2729,87
2020-09-21 19:16:15.055000+00:00,False,username_password,web,Scottsdale,Arizona,US,,,2995,87
2020-09-23 17:33:28.645000+00:00,False,username_password,web,Boise,Idaho,US,,,2996,87
2020-09-29 16:50:44.533000+00:00,False,username_password,web,Springfield,Massachusetts,US,,,2997,87
2020-10-01 00:10:39.590000+00:00,False,username_password,web,New York,New York,US,,,2998,87
2020-09-27 22:24:53.428000+00:00,False,username_password,web,San Antonio,Texas,US,,,2999,87
2020-10-09 17:16:00.601000+00:00,False,username_password,web,Baltimore,Maryland,US,,,3000,87
2020-10-05 18:45:53.795000+00:00,True,username_password,web,null,null,US,,,3001,87
2020-10-09 04:32:56.149000+00:00,False,username_password,web,Chongqing,Chongqing,CN,,,3002,87
2020-10-04 12:15:08.352000+00:00,False,username_password,web,Arlington,Texas,US,,,3003,87
2020-09-21 16:11:09.093000+00:00,False,username_password,web,Emmaus,Pennsylvania,US,,,3004,87
2020-10-07 21:02:19.702000+00:00,False,username_password,web,Jersey City,New Jersey,US,,,3005,87
2020-10-13 19:50:52.073000+00:00,False,username_password,web,Dallas,Texas,US,,,3006,87
2020-10-02 13:09:45.263000+00:00,False,username_password,web,Birmingham,Alabama,US,,,1339,87
2020-10-04 22:20:20.722000+00:00,False,username_password,web,Highland Park,Illinois,US,,,3007,87
2020-10-12 01:15:20.284000+00:00,True,username_password,web,Ambler,Pennsylvania,US,,,3008,87
2020-10-12 21:50:24.927000+00:00,False,username_password,web,Lyon,Rhône,FR,,,3009,87
2020-10-02 11:35:09.831000+00:00,False,username_password,web,Great Mills,Maryland,US,,,3010,87
2020-10-03 19:11:21.758000+00:00,True,username_password,web,null,null,US,,,3011,87
2020-10-10 19:06:21.701000+00:00,True,username_password,web,Columbus,Ohio,US,,,3012,87
2020-10-13 22:01:00.221000+00:00,False,username_password,web,Denver,Colorado,US,,,2961,87
2020-10-02 03:08:35.411000+00:00,True,facebook_signin,web,Oakland,California,US,,,3013,87
2020-10-14 20:38:37.769000+00:00,True,username_password,web,Sunnyvale,California,US,,,2988,87
2020-10-02 17:44:07.455000+00:00,False,username_password,web,null,Illinois,US,,,3014,87
2020-10-06 00:34:59.508000+00:00,False,username_password,web,Chicago,Illinois,US,,,3015,87
2020-10-09 16:14:38.657000+00:00,False,username_password,web,null,null,US,,,3016,87
2020-10-06 20:20:23.653000+00:00,False,username_password,web,El Paso,Texas,US,,,3017,87
2020-09-28 03:15:54.166000+00:00,False,username_password,web,Pueblo,Colorado,US,,,3018,87
2020-09-29 19:45:02.520000+00:00,False,username_password,web,Los Angeles,California,US,,,3019,87
2020-10-14 00:42:18.056000+00:00,False,username_password,web,Dallas,Texas,US,,,3020,87
2020-09-27 17:00:53.227000+00:00,False,username_password,web,Fayetteville,Georgia,US,,,3021,87
2020-09-22 18:27:17.391000+00:00,False,username_password,web,Houston,Texas,US,,,3022,87
2020-10-04 03:19:51.311000+00:00,True,username_password,web,Flower Mound,Texas,US,,,3023,87
2020-10-05 14:55:52.608000+00:00,False,username_password,web,Dallas,Texas,US,,,3024,87
2020-09-22 22:47:41.549000+00:00,False,username_password,web,Toronto,Ontario,CA,,,3025,87
2020-09-28 18:02:29.565000+00:00,False,username_password,web,Saint Paul,Minnesota,US,,,3026,87
2020-09-29 12:20:14.346000+00:00,False,username_password,web,Turku,Southwest Finland,FI,,,3027,87
2020-10-10 21:26:27.047000+00:00,False,username_password,web,null,null,US,,,3028,87
2020-10-10 20:41:54.058000+00:00,False,username_password,web,Baltimore,Maryland,US,,,3029,87
2020-10-11 18:08:53.059000+00:00,False,username_password,native,Phoenix,Arizona,US,,,3030,87
2020-10-09 14:57:48.060000+00:00,False,username_password,native,Atlanta,Georgia,US,,,3031,87
2020-09-23 16:13:12.756000+00:00,False,username_password,web,Warrington,Pennsylvania,US,,,3032,87
2020-10-03 12:29:44.706000+00:00,False,username_password,web,Fishers,Indiana,US,,,2971,87
2020-10-02 11:38:14.025000+00:00,True,username_password,web,Osan,Gyeonggi-do,KR,,,3033,87
2020-10-13 20:48:25.767000+00:00,True,username_password,web,Chicago,Illinois,US,,,3034,87
2020-09-30 18:43:29.045000+00:00,False,facebook_signin,web,null,null,US,,,3035,87
2020-10-04 16:56:47.669000+00:00,False,username_password,web,Austin,Texas,US,,,3036,87
2020-10-14 06:53:56.185000+00:00,False,username_password,web,Wickford,Essex,GB,,,3037,87
2020-10-11 15:32:25.192000+00:00,True,username_password,web,Richmond,Virginia,US,,,3038,87
2020-10-08 15:15:44.866000+00:00,False,username_password,web,Sandusky,Ohio,US,,,3039,87
2020-10-14 15:13:12.111000+00:00,False,username_password,web,Saint Paul,Minnesota,US,,,3040,87
2020-10-13 21:39:52.332000+00:00,True,username_password,web,Kyiv,Kyiv City,UA,,,3041,87
2020-10-05 07:11:43.161000+00:00,True,username_password,web,Yucaipa,California,US,,,3042,87
2020-09-23 18:22:23.284000+00:00,False,username_password,web,Providence,Rhode Island,US,,,3043,87
2020-10-07 22:44:00.438000+00:00,False,username_password,web,Burnaby,British Columbia,CA,,,3044,87
2020-10-10 16:04:24.067000+00:00,False,username_password,web,Santa Ana,California,US,,,3045,87
2020-09-29 15:57:20.495000+00:00,False,username_password,web,Earlville,Iowa,US,,,3046,87
2020-09-29 13:47:01.508000+00:00,False,username_password,web,Machias,Maine,US,,,3047,87
2020-10-14 16:08:34.544000+00:00,False,facebook_signin,web,Asnieres-sur-Seine,Hauts-de-Seine,FR,,,3048,87
2020-09-30 13:49:43.670000+00:00,False,username_password,web,Phenix City,Alabama,US,,,3049,87
2020-10-13 01:36:35.055000+00:00,False,username_password,web,Memphis,Tennessee,US,,,3050,87
2020-10-11 19:15:06.093000+00:00,False,username_password,web,Ames,Iowa,US,,,3051,87
2020-10-14 10:48:45.873000+00:00,False,username_password,web,Yorktown Heights,New York,US,,,3052,87
2020-10-08 16:25:19.094000+00:00,False,username_password,web,Marietta,Georgia,US,,,3053,87
2020-10-06 17:06:54.094000+00:00,True,username_password,web,Vero Beach,Florida,US,,,3054,87
2020-10-06 13:39:49.398000+00:00,False,username_password,web,Bordeaux,Gironde,FR,,,3055,87
2020-10-04 19:17:09.575000+00:00,True,username_password,web,Charlotte,North Carolina,US,,,3056,87
2020-10-01 19:50:39.636000+00:00,False,username_password,web,Fresno,California,US,,,3057,87
2020-09-23 00:31:17.971000+00:00,False,username_password,web,Indianapolis,Indiana,US,,,3058,87
2020-10-03 19:17:04.490000+00:00,False,username_password,web,Birmingham,Alabama,US,,,3059,87
2020-10-05 17:08:27.265000+00:00,False,username_password,web,Wellington,Kansas,US,,,3060,87
2020-10-08 13:14:02.052000+00:00,True,username_password,web,Philadelphia,Pennsylvania,US,,,3061,87
2020-10-12 00:46:38.232000+00:00,True,username_password,web,Hattiesburg,Mississippi,US,,,3062,87
2020-09-28 18:44:29.158000+00:00,False,username_password,web,Cape Coral,Florida,US,,,2979,87
2020-10-13 20:23:03.508000+00:00,False,username_password,web,Fort Worth,Texas,US,,,3063,87
2020-10-03 15:52:23.396000+00:00,False,username_password,web,Houston,Texas,US,,,2967,87
2020-10-03 04:40:21.588000+00:00,False,username_password,web,Arlington Heights,Illinois,US,,,3064,87
2020-10-11 20:07:19.049000+00:00,False,username_password,web,Pontevedra,Pontevedra,ES,,,3065,87
2020-10-07 00:13:21.327000+00:00,False,username_password,web,Brookfield,Illinois,US,,,3066,87
2020-09-28 19:38:15.380000+00:00,True,username_password,web,Dallas,Texas,US,,,3067,87
2020-10-04 12:22:55.112000+00:00,True,username_password,web,Silver Springs,Florida,US,,,3068,87
2020-10-11 19:25:33.184000+00:00,False,username_password,web,Brunswick,Ohio,US,,,3069,87
2020-10-01 17:32:36.305000+00:00,False,username_password,web,Orlando,Florida,US,,,3070,87
2020-10-14 22:45:00.164000+00:00,False,username_password,web,Mesa,Arizona,US,,,3071,87
2020-09-30 11:14:35.777000+00:00,False,username_password,web,Seattle,Washington,US,,,3072,87
2020-09-29 20:15:55.152000+00:00,False,username_password,web,Abingdon,Maryland,US,,,3073,87
2020-09-29 13:30:26.299000+00:00,False,username_password,web,Canyon Lake,Texas,US,,,3074,87
2020-09-23 20:15:37.815000+00:00,False,username_password,web,Asheville,North Carolina,US,,,3075,87
2020-10-14 21:36:31.926000+00:00,False,username_password,web,Arlington,Texas,US,,,3076,87
2020-09-25 02:40:29.112000+00:00,False,username_password,web,Mason,Michigan,US,,,3077,87
2020-10-04 15:04:19.385000+00:00,False,username_password,web,Dallas,Texas,US,,,3078,87
2020-10-13 18:12:37.764000+00:00,False,username_password,web,Austin,Texas,US,,,3079,87
2020-10-06 17:40:41.439000+00:00,True,username_password,web,Arlington,Texas,US,,,2915,87
2020-10-08 21:24:09.260000+00:00,False,username_password,web,Austin,Texas,US,,,3080,87
2020-10-02 11:36:10.396000+00:00,False,username_password,web,Osan,Gyeonggi-do,KR,,,3033,87
2020-10-07 00:51:33.495000+00:00,False,username_password,web,Florence,Mississippi,US,,,3081,87
2020-09-22 21:33:38.095000+00:00,False,username_password,web,Thousand Oaks,California,US,,,3082,87
2020-10-09 18:51:09.106000+00:00,False,username_password,web,Clemson,South Carolina,US,,,3083,87
2020-09-22 03:24:18.065000+00:00,False,username_password,web,Quito,Provincia de Pichincha,EC,,,3084,87
2020-10-06 00:28:00.185000+00:00,False,username_password,web,null,null,US,,,3085,87
2020-10-07 02:58:43.115000+00:00,False,username_password,web,Canonsburg,Pennsylvania,US,,,3086,87
2020-10-14 19:24:01.920000+00:00,False,username_password,web,Aurora,Colorado,US,,,3087,87
2020-10-11 14:25:33.439000+00:00,False,username_password,web,Seneca,South Carolina,US,,,3088,87
2020-10-14 12:37:13.366000+00:00,False,username_password,web,null,Texas,US,,,3089,87
2020-10-02 15:04:37.149000+00:00,False,username_password,web,null,Wisconsin,US,,,3090,87
2020-09-25 04:42:40.859000+00:00,False,username_password,web,Chandler,Arizona,US,,,3091,87
2020-09-30 20:29:52.653000+00:00,False,username_password,web,null,Georgia,US,,,3092,87
2020-09-30 12:27:20.531000+00:00,False,facebook_signin,web,Asnieres-sur-Seine,Hauts-de-Seine,FR,,,3048,87
2020-10-05 15:38:32.756000+00:00,True,username_password,web,Denver,Colorado,US,,,3093,87
2020-10-13 20:40:42.702000+00:00,False,username_password,web,Brandon,Mississippi,US,,,3094,87
2020-09-25 21:42:29.785000+00:00,False,username_password,web,Mobile,Alabama,US,,,3095,87
2020-10-06 20:27:30.086000+00:00,True,username_password,web,Goshen,Connecticut,US,,,3096,87
2020-09-21 20:32:39.697000+00:00,False,username_password,web,Federal Way,Washington,US,,,3097,87
2020-10-09 01:18:42.944000+00:00,False,username_password,web,Jiangmen,Guangdong,CN,,,3098,87
2020-09-23 04:56:13.286000+00:00,True,username_password,web,Dallas,Texas,US,,,3099,87
2020-09-28 20:14:04.988000+00:00,False,username_password,web,Atlanta,Georgia,US,,,3100,87
2020-09-30 13:35:17.015000+00:00,False,username_password,web,null,null,null,,,3101,87
2020-10-04 14:09:09.640000+00:00,False,username_password,web,Dallas,Texas,US,,,3078,87
2020-10-13 14:07:15.064000+00:00,False,username_password,web,Weatherford,Texas,US,,,3102,87
2020-09-23 20:32:34.293000+00:00,False,username_password,web,Manchester,Manchester,GB,,,3103,87
2020-10-06 18:53:20.993000+00:00,False,username_password,web,Philadelphia,Pennsylvania,US,,,3104,87
2020-10-07 19:53:46.656000+00:00,False,username_password,web,Overland,Missouri,US,,,3105,87
2020-10-11 03:20:13.192000+00:00,True,username_password,web,Carlisle,Pennsylvania,US,,,3106,87
2020-10-01 00:30:40.477000+00:00,False,username_password,web,Harleysville,Pennsylvania,US,,,3107,87
2020-09-28 12:28:26.139000+00:00,False,username_password,web,Newport,Telford and Wrekin,GB,,,3108,87
2020-10-04 06:55:46.370000+00:00,True,username_password,web,Boardman,Oregon,US,,,2950,87
2020-10-06 23:52:07.782000+00:00,False,facebook_signin,web,Asnieres-sur-Seine,Hauts-de-Seine,FR,,,3048,87
2020-09-24 09:17:44.348000+00:00,False,username_password,web,Kalkaska,Michigan,US,,,3109,87
2020-10-06 22:43:10.784000+00:00,False,username_password,web,Edmond,Oklahoma,US,,,3110,87
2020-10-14 12:19:50.770000+00:00,False,username_password,web,Surrey,British Columbia,CA,,,3111,87
2020-10-12 22:46:56.191000+00:00,False,username_password,web,null,null,US,,,3112,87
2020-10-10 00:34:50.679000+00:00,False,username_password,web,Houston,Texas,US,,,3113,87
2020-10-09 00:15:30.935000+00:00,True,username_password,web,Kingston,New York,US,,,3114,87
2020-10-09 16:43:04.389000+00:00,False,username_password,web,null,null,GB,,,3115,87
2020-09-26 22:43:50.508000+00:00,True,username_password,web,West Covina,California,US,,,3116,87
2020-10-03 12:25:56.124000+00:00,False,username_password,web,Fishers,Indiana,US,,,2971,87
2020-10-12 03:21:43.713000+00:00,False,username_password,web,null,null,US,,,3117,87
2020-10-14 13:29:17.741000+00:00,False,username_password,web,Haysville,Kansas,US,,,3118,87
2020-09-30 19:08:23.754000+00:00,False,username_password,web,Bessemer,Alabama,US,,,3119,87
2020-10-10 17:36:21.153000+00:00,True,username_password,web,Houston,Texas,US,,,3120,87
2020-10-14 13:46:36.254000+00:00,False,username_password,web,Concord,North Carolina,US,,,2949,87
2020-10-10 17:25:40.385000+00:00,False,username_password,web,null,null,US,,,3121,87
2020-09-29 20:01:04.214000+00:00,False,username_password,web,Closter,New Jersey,US,,,3122,87
2020-10-08 13:17:54.707000+00:00,True,username_password,web,Miami,Florida,US,,,2939,87
2020-10-12 16:12:50.251000+00:00,False,username_password,web,Wembley,Brent,GB,,,3123,87
2020-10-13 18:51:04.812000+00:00,False,username_password,web,null,null,US,,,3124,87
2020-09-22 16:37:05.918000+00:00,True,username_password,web,Hillsboro,Oregon,US,,,3125,87
2020-10-10 03:04:20.423000+00:00,False,username_password,web,Jersey City,New Jersey,US,,,3126,87
2020-10-14 19:32:12.202000+00:00,False,username_password,web,Liverpool,Liverpool,GB,,,3127,87
2020-10-09 23:30:18.385000+00:00,False,username_password,web,Blythewood,South Carolina,US,,,3128,87
2020-09-25 00:23:20.595000+00:00,True,username_password,web,Long Branch,New Jersey,US,,,3129,87
2020-10-14 15:14:01.809000+00:00,False,username_password,web,Saint Paul,Minnesota,US,,,3040,87
2020-09-23 03:28:54.019000+00:00,False,username_password,web,Brookfield,Illinois,US,,,2917,87
2020-10-10 10:59:06.325000+00:00,False,username_password,web,Scottsdale,Arizona,US,,,3130,87
2020-10-12 23:45:28.266000+00:00,False,username_password,web,Skowhegan,Maine,US,,,3131,87
2020-09-29 14:34:17.352000+00:00,False,username_password,web,Muncie,Indiana,US,,,3132,87
2020-10-13 16:10:55.560000+00:00,False,username_password,web,Cedar Rapids,Iowa,US,,,3133,87
2020-10-14 19:05:31.156000+00:00,False,username_password,web,Lincoln,Nebraska,US,,,3134,87
2020-10-10 19:58:28.226000+00:00,False,username_password,web,Atlanta,Georgia,US,,,3135,87
2020-10-04 17:02:09.378000+00:00,False,username_password,web,Dallas,Texas,US,,,3136,87
2020-09-23 19:06:31.607000+00:00,False,username_password,web,Paddington,City of Westminster,GB,,,3137,87
2020-10-02 03:41:03.788000+00:00,True,username_password,web,Hamilton,Alabama,US,,,3138,87
2020-10-01 02:48:57.894000+00:00,False,username_password,web,Round Rock,Texas,US,,,3139,87
2020-10-13 01:20:28.365000+00:00,False,username_password,web,Greenwood Village,Colorado,US,,,2961,87
2020-10-04 15:20:12.581000+00:00,False,username_password,web,Santiago de Cali,Departamento del Valle del Cauca,CO,,,3140,87
2020-09-29 00:19:51.131000+00:00,True,username_password,web,Dallas,Texas,US,,,3141,87
2020-10-08 12:58:27.642000+00:00,False,username_password,web,Hammersmith,Hammersmith and Fulham,GB,,,3142,87
2020-10-07 18:04:04.552000+00:00,False,username_password,web,Mesa,Arizona,US,,,3143,87
2020-10-12 10:00:35.365000+00:00,False,username_password,web,Atlanta,Georgia,US,,,3144,87
2020-10-04 07:03:48.123000+00:00,False,username_password,native,Buffalo,New York,US,,,2950,87
2020-10-04 01:04:57.679000+00:00,False,username_password,web,Dallas,Texas,US,,,3078,87
2020-10-09 15:32:04.294000+00:00,False,username_password,web,null,null,US,,,3145,87
2020-10-02 19:41:02.756000+00:00,False,username_password,web,Torrance,California,US,,,3146,87
2020-10-05 18:59:02.914000+00:00,False,username_password,web,Minneapolis,Minnesota,US,,,2979,87
2020-10-10 19:50:56.860000+00:00,False,username_password,web,Columbus,Ohio,US,,,3012,87
2020-10-08 13:44:41.510000+00:00,False,username_password,web,Knoxville,Tennessee,US,,,3147,87
2020-10-05 13:42:16.082000+00:00,False,username_password,web,Stuttgart,Baden-Württemberg,DE,,,3148,87
2020-10-02 05:23:43.216000+00:00,False,username_password,web,Pflugerville,Texas,US,,,3149,87
2020-10-12 22:10:40.589000+00:00,True,username_password,web,Dallas,Texas,US,,,3150,87
2020-10-13 02:55:46.090000+00:00,False,username_password,web,Roxboro,North Carolina,US,,,3151,87
2020-09-28 18:00:50.805000+00:00,False,username_password,web,Plano,Texas,US,,,3152,87
2020-10-03 16:50:29.270000+00:00,False,username_password,web,Leland,Mississippi,US,,,3153,87
2020-10-10 20:29:47.194000+00:00,True,username_password,web,Fort Mitchell,Kentucky,US,,,3154,87
2020-09-21 23:51:22.293000+00:00,False,username_password,web,Houston,Texas,US,,,3155,87
2020-10-09 17:29:34.973000+00:00,False,username_password,web,Chula Vista,California,US,,,3156,87
2020-10-13 22:32:57.967000+00:00,False,username_password,web,Atlanta,Georgia,US,,,3157,87
2020-09-22 18:36:02.971000+00:00,False,username_password,web,Holywell,Flintshire,GB,,,3158,87
2020-09-25 03:09:17.171000+00:00,False,username_password,web,Thornhill,Ontario,CA,,,3159,87
2020-09-27 14:10:25.610000+00:00,False,username_password,web,Rehoboth,Massachusetts,US,,,3160,87
2020-10-05 16:36:04.098000+00:00,False,username_password,web,null,null,US,,,3161,87
2020-09-24 17:02:03.833000+00:00,False,username_password,web,Bristol,Tennessee,US,,,3162,87
2020-10-10 17:37:20.380000+00:00,True,username_password,web,San Angelo,Texas,US,,,3163,87
2020-09-30 06:32:07.449000+00:00,False,username_password,web,Asnieres-sur-Seine,Hauts-de-Seine,FR,,,3164,87
2020-10-14 16:20:15.875000+00:00,False,username_password,web,Nashville,Tennessee,US,,,3165,87
2020-09-26 21:32:45.716000+00:00,False,username_password,web,Las Vegas,Nevada,US,,,3166,87
2020-10-09 06:28:50.968000+00:00,False,username_password,web,null,null,US,,,243,87
2020-10-09 07:14:53.773000+00:00,False,username_password,web,null,null,null,,,3167,87
2020-10-13 03:56:13.372000+00:00,False,username_password,web,Richmond,Texas,US,,,3168,87
2020-09-28 23:56:39.975000+00:00,True,username_password,web,Saint Paul,Minnesota,US,,,3169,87
2020-10-05 05:22:21.302000+00:00,False,username_password,web,Tuscaloosa,Alabama,US,,,3170,87
2020-09-24 19:20:03.498000+00:00,False,username_password,web,Naaldwijk,South Holland,NL,,,3171,87
2020-10-14 00:26:13.730000+00:00,False,username_password,web,Austin,Texas,US,,,3172,87
2020-10-02 23:17:17.075000+00:00,False,username_password,web,Knoxville,Tennessee,US,,,3173,87
2020-09-29 16:22:32.268000+00:00,False,username_password,web,Reno,Nevada,US,,,3174,87
2020-10-10 20:14:34.675000+00:00,False,username_password,web,Madison,Mississippi,US,,,3175,87
2020-10-04 17:11:11.796000+00:00,False,username_password,web,Corpus Christi,Texas,US,,,3176,87
2020-09-22 02:58:59.780000+00:00,True,username_password,web,Eagle,Idaho,US,,,3177,87
2020-09-24 18:40:51.109000+00:00,False,username_password,web,Colonial Heights,Virginia,US,,,3178,87
2020-10-01 02:34:38.901000+00:00,False,username_password,web,Monterrey,Nuevo León,MX,,,3179,87
2020-10-02 14:27:13.458000+00:00,False,username_password,web,Romford,Havering,GB,,,3180,87
2020-09-29 23:52:23.662000+00:00,False,username_password,web,null,Texas,US,,,3181,87
2020-10-03 17:20:35.299000+00:00,False,username_password,web,Montgomery,Alabama,US,,,3059,87
2020-10-04 05:47:57.054000+00:00,False,username_password,web,Dallas,Texas,US,,,3078,87
2020-10-10 00:35:21.231000+00:00,False,username_password,web,San Antonio,Texas,US,,,3182,87
2020-09-30 10:52:38.644000+00:00,False,username_password,web,Lausanne,Vaud,CH,,,3183,87
2020-10-10 03:01:23.585000+00:00,False,username_password,web,Seattle,Washington,US,,,3184,87
2020-10-09 21:41:06.666000+00:00,False,username_password,web,San Francisco,California,US,,,3185,87
2020-09-22 22:58:47.231000+00:00,False,username_password,web,Toronto,Ontario,CA,,,3186,87
2020-10-11 17:23:09.914000+00:00,False,username_password,web,null,null,US,,,3187,87
2020-10-07 05:23:16.156000+00:00,False,username_password,web,Portland,Oregon,US,,,3188,87
2020-10-12 23:23:32.706000+00:00,False,username_password,web,null,null,US,,,3189,87
2020-09-30 19:48:32.713000+00:00,False,username_password,web,Salem,Oregon,US,,,3190,87
2020-10-02 17:07:42.280000+00:00,False,username_password,web,Houston,Texas,US,,,3191,87
2020-09-21 22:18:57.580000+00:00,False,username_password,web,Rockford,Illinois,US,,,3192,87
2020-09-22 19:09:16.053000+00:00,False,username_password,web,Prague,Hlavni mesto Praha,CZ,,,3193,87
2020-10-09 16:09:45.394000+00:00,False,username_password,web,Wyandotte,Michigan,US,,,3194,87
2020-10-10 19:47:51.721000+00:00,False,username_password,web,Stevenage,Hertfordshire,GB,,,3195,87
2020-10-05 22:38:51.861000+00:00,False,username_password,web,Kansas City,Missouri,US,,,3196,87
2020-10-09 20:21:36.282000+00:00,False,username_password,web,Evanston,Illinois,US,,,3197,87
2020-10-06 05:32:02.082000+00:00,False,username_password,web,Austin,Texas,US,,,3198,87
2020-09-27 19:51:35.059000+00:00,False,username_password,web,Houston,Texas,US,,,3199,87
2020-09-22 15:04:41.621000+00:00,False,username_password,web,Kansas City,Missouri,US,,,3200,87
2020-10-09 21:24:31.975000+00:00,False,username_password,web,Jersey City,New Jersey,US,,,3201,87
2020-09-28 11:54:39.182000+00:00,False,username_password,web,Brampton,Ontario,CA,,,3202,87
2020-10-08 23:13:36.762000+00:00,False,username_password,web,Greenwood Village,Colorado,US,,,3203,87
2020-09-29 14:38:31.761000+00:00,False,username_password,web,Pittsburgh,Pennsylvania,US,,,3204,87
2020-10-07 23:08:28.149000+00:00,False,username_password,web,Chicago,Illinois,US,,,3205,87
2020-10-11 10:24:47.371000+00:00,True,username_password,web,Hagerstown,Maryland,US,,,3206,87
2020-10-01 18:07:49.067000+00:00,False,username_password,web,Nottingham,Nottingham,GB,,,3207,87
2020-10-01 18:16:44.430000+00:00,False,username_password,web,Wilmington,North Carolina,US,,,3208,87
2020-10-12 02:26:36.897000+00:00,False,username_password,web,Addison,Illinois,US,,,3209,87
2020-10-07 20:32:08.897000+00:00,True,username_password,web,Hamilton,Ontario,CA,,,3210,87
